,ROP OFFLINE,SURFACE TORQUE,WEIGHT ON BIT DRILLER,MUD WEIGHT IN,MUD WEIGHT OUT,TEMPERATURE IN,TEMPERATURE OUT,D-EXPONENT,TOTAL RPM [SURFACE + DHM],STAND PIPE PRESSURE,PUMP FLOW,TOTALROTARYTIME,BIT TIME,BIT RUN,TOTALCUMREVONBOTTOM,SUM ALL PITS,ECD,DEPTH,WELLNAME,LITHOLOGY,LITH_CATEGORY,LATITUDE,LONGITUDE
4102,17.29,9067.0,30.66,8.6,8.97,26.4,34.3,,148.0,3634.0,1004.0,17.79,5.03,140.93,61900.0,2037.41,8.65,2559.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4103,20.04,10903.0,30.07,8.6,8.97,26.4,34.3,,146.0,3724.0,1006.0,17.81,5.06,141.39,62098.0,2031.0,8.65,2560.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4104,20.59,8702.0,31.06,8.6,1.9,26.4,33.6,,148.0,3693.0,1006.0,17.84,5.08,141.85,62343.0,2032.75,8.65,2560.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4105,21.7,12677.0,31.72,8.6,8.97,26.4,32.7,,147.0,3681.0,1006.0,17.86,5.11,142.4,62543.0,2011.65,8.65,2561.0,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4106,24.69,11570.0,30.77,8.6,8.97,26.4,32.6,,147.0,3685.0,1006.0,17.88,5.12,142.9,62680.0,2031.33,8.65,2561.5,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4107,23.06,10539.0,30.5,8.6,8.99,26.4,32.3,,147.0,3641.0,1005.0,17.9,5.15,143.38,62896.0,2032.19,8.65,2562.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4108,21.4,10171.0,30.76,8.6,9.0,26.4,31.7,,147.0,3637.0,1005.0,17.93,5.17,143.88,63109.0,2051.86,8.65,2562.5,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4109,21.77,10431.0,32.23,8.6,9.0,26.5,31.4,,147.0,3630.0,1003.0,17.95,5.19,144.4,63304.0,2067.39,8.65,2563.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4110,21.29,9310.0,32.46,8.6,9.01,26.5,30.8,,146.0,3588.0,1004.0,17.97,5.22,144.93,63519.0,2087.56,8.65,2563.5,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4111,19.76,10190.0,31.63,8.6,9.01,26.5,30.7,,146.0,3627.0,1005.0,18.0,5.24,145.39,63761.0,2095.16,8.65,2564.0,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4112,20.16,10225.0,30.79,8.6,9.0,26.5,30.8,,146.0,3634.0,1005.0,18.02,5.27,145.92,63952.0,2094.36,8.65,2564.5,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4113,17.24,10253.0,32.97,8.6,9.01,26.6,30.9,,148.0,3614.0,1004.0,18.05,5.29,146.38,64199.0,2092.12,8.65,2565.0,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4114,15.89,10097.0,29.96,8.6,8.95,26.6,31.2,,147.0,3596.0,1004.0,18.08,5.32,146.9,64449.0,2108.82,8.65,2565.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4115,18.26,8484.0,30.6,8.6,9.02,26.6,31.8,,148.0,3591.0,1004.0,18.12,5.36,147.42,64757.0,2096.02,8.65,2566.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4116,19.02,10171.0,30.57,8.6,9.02,26.6,31.8,,147.0,3629.0,1004.0,18.14,5.38,147.89,64980.0,2066.21,8.65,2566.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4117,21.25,10976.0,30.45,8.6,9.02,26.5,31.7,,147.0,3625.0,1003.0,18.16,5.4,148.36,65156.0,2026.78,8.65,2567.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4118,21.21,10562.0,29.99,8.6,9.01,26.5,31.3,,147.0,3582.0,1004.0,18.19,5.43,148.88,65388.0,1979.39,8.65,2567.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4119,23.03,10583.0,31.15,8.6,8.99,26.5,30.9,,147.0,3613.0,1003.0,18.21,5.45,149.39,65569.0,1943.42,8.65,2568.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4120,23.94,12094.0,31.78,8.6,8.96,26.5,30.6,,146.0,3621.0,1003.0,18.23,5.47,149.89,65737.0,1915.95,8.65,2568.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4121,24.93,10496.0,32.78,8.6,8.9,26.5,31.0,,147.0,3583.0,1004.0,18.25,5.49,150.35,65920.0,1899.51,8.65,2569.0,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4122,24.27,12561.0,33.45,8.6,8.92,26.5,30.4,,146.0,3628.0,1003.0,18.27,5.51,150.91,66118.0,1876.61,8.65,2569.5,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4123,26.71,12108.0,30.4,8.6,8.91,26.5,30.7,,146.0,3639.0,1004.0,18.29,5.53,151.41,66269.0,1832.07,8.65,2570.0,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4124,27.76,10147.0,32.9,8.6,8.91,26.5,31.1,,147.0,3630.0,1004.0,18.3,5.55,151.89,66406.0,1804.43,8.65,2570.5,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4125,30.66,12924.0,32.05,8.6,8.91,26.5,30.9,,146.0,3648.0,1005.0,18.32,5.56,152.4,66560.0,1776.43,8.65,2571.0,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4126,25.85,11346.0,31.69,8.6,8.89,26.5,31.3,,147.0,3610.0,1004.0,18.34,5.59,152.92,66774.0,1762.07,8.65,2571.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4127,21.26,10026.0,31.72,8.6,8.91,26.5,30.9,,146.0,3583.0,1005.0,18.37,5.61,153.42,66960.0,1762.7,8.65,2572.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4128,21.82,12183.0,29.84,8.6,8.91,26.5,30.8,,146.0,3635.0,1003.0,18.39,5.63,153.93,67173.0,1794.23,8.65,2572.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4129,22.55,9099.0,29.49,8.6,8.91,26.5,30.7,,147.0,3530.0,1004.0,18.41,5.65,154.39,67354.0,1803.27,8.65,2573.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4130,18.88,9062.0,30.14,8.6,8.92,26.2,30.9,,147.0,3502.0,1000.0,18.44,5.68,154.89,67613.0,1831.28,8.65,2573.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4131,16.94,9179.0,30.82,8.6,8.92,27.5,31.0,,146.0,3482.0,1003.0,18.47,5.71,155.41,67893.0,1848.15,8.65,2574.0,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4132,16.44,8177.0,8.88,8.6,8.97,28.8,31.9,,134.0,2692.0,874.0,19.38,5.83,155.91,68829.0,1968.61,8.64,2574.5,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4133,8.28,13890.0,12.11,8.6,8.95,28.4,31.8,,132.0,2789.0,875.0,19.41,5.86,156.41,69074.0,1941.73,8.64,2575.0,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4134,11.0,11542.0,13.06,8.6,8.9,28.2,31.1,,133.0,2730.0,875.0,19.45,5.9,156.86,69346.0,1885.22,8.64,2575.5,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4135,13.31,13779.0,12.57,8.6,8.88,28.0,30.9,,131.0,2754.0,875.0,19.49,5.93,157.41,69638.0,1787.79,8.64,2576.0,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4136,12.16,13597.0,11.49,8.6,8.89,27.7,31.0,,128.0,2749.0,871.0,19.53,5.97,157.89,69966.0,1771.29,8.64,2576.5,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4137,13.74,10653.0,5.09,8.6,8.97,26.4,34.5,,132.0,2614.0,863.0,19.75,6.07,158.9,70699.0,1930.6,8.64,2577.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4138,10.03,11078.0,6.19,8.6,8.99,26.3,34.8,,128.0,2697.0,869.0,19.79,6.11,159.41,71045.0,1963.16,8.64,2578.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4139,11.32,11923.0,7.09,8.6,9.0,26.3,34.9,,132.0,2790.0,871.0,19.84,6.15,159.89,71360.0,1963.14,8.64,2578.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4140,11.67,14541.0,6.98,8.6,9.01,26.3,34.8,,136.0,2691.0,869.0,19.87,6.19,160.41,71675.0,1981.21,8.64,2579.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4141,9.66,10348.0,6.97,8.6,9.02,26.2,35.2,,140.0,2654.0,867.0,19.94,6.25,160.89,72200.0,2017.98,8.64,2579.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4142,13.03,14540.0,6.14,8.6,9.02,26.2,35.3,,140.0,2717.0,870.0,19.97,6.28,161.41,72448.0,2010.06,8.64,2580.0,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4143,14.08,13164.0,7.58,8.6,9.03,26.1,34.8,,131.0,2674.0,866.0,20.01,6.32,161.94,72756.0,2016.35,8.64,2580.5,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4144,14.29,12655.0,7.37,8.6,9.03,26.1,33.5,,130.0,2699.0,866.0,20.04,6.35,162.39,73018.0,1987.58,8.64,2581.0,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4145,15.14,11201.0,7.89,8.6,9.03,26.1,32.4,,132.0,2617.0,864.0,20.07,6.39,162.89,73289.0,1905.87,8.64,2581.5,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4146,19.46,13578.0,8.13,8.6,8.99,26.1,31.8,,130.0,2673.0,865.0,20.09,6.41,163.38,73452.0,1884.3,8.64,2582.0,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4147,20.24,9469.0,8.18,8.6,8.94,26.1,31.4,,130.0,2675.0,868.0,20.12,6.44,163.91,73676.0,1871.09,8.64,2582.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4148,17.99,14201.0,6.85,8.6,8.93,26.1,30.9,,128.0,2718.0,868.0,20.15,6.47,164.4,73893.0,1813.55,8.64,2583.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4149,16.74,12008.0,8.77,8.6,8.94,26.1,31.0,,132.0,2657.0,866.0,20.18,6.5,164.91,74150.0,1695.09,8.64,2583.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4150,14.27,11911.0,6.89,8.6,8.91,26.1,31.3,,132.0,2585.0,864.0,20.22,6.53,165.37,74421.0,1748.6,8.64,2584.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4151,14.92,13452.0,8.37,8.6,8.91,26.1,31.2,,133.0,2665.0,867.0,20.25,6.57,165.93,74694.0,1748.19,8.64,2584.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4152,15.53,13003.0,7.56,8.6,8.92,26.0,31.2,,132.0,2619.0,864.0,20.28,6.6,166.35,74952.0,1780.29,8.64,2585.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4153,16.33,12120.0,9.41,8.6,8.93,25.9,31.2,,136.0,2613.0,865.0,20.31,6.63,166.93,75213.0,1890.86,8.64,2585.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4154,15.7,13398.0,8.53,8.6,8.94,27.7,31.1,,132.0,2584.0,864.0,20.34,6.66,167.38,75459.0,1917.89,8.64,2586.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4155,13.52,14241.0,7.34,8.6,8.95,28.5,31.0,,134.0,2578.0,861.0,20.39,6.7,167.92,75789.0,1963.83,8.64,2586.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4156,13.12,12478.0,8.08,8.6,8.94,28.7,31.1,,133.0,2557.0,862.0,20.42,6.74,168.37,76063.0,1963.81,8.64,2587.0,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4157,13.99,14939.0,8.93,8.6,8.95,29.0,31.1,,132.0,2654.0,866.0,20.46,6.78,168.9,76367.0,1972.83,8.64,2587.5,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4158,12.69,11519.0,6.89,8.6,8.96,29.7,31.3,,137.0,2832.0,903.0,20.5,6.81,169.37,76687.0,1965.31,8.64,2588.0,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4159,12.47,11950.0,8.54,8.6,8.96,29.9,31.9,,139.0,2828.0,902.0,20.54,6.86,169.9,77019.0,1977.79,8.64,2588.5,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4160,13.48,15259.0,7.3,8.6,8.96,29.7,32.7,,137.0,2881.0,904.0,20.58,6.9,170.42,77354.0,1935.93,8.64,2589.0,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4161,10.85,11545.0,8.92,8.6,8.98,29.7,33.4,,139.0,2714.0,899.0,20.64,6.95,170.89,77843.0,1960.81,8.64,2589.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4162,11.46,10333.0,8.13,8.6,8.99,29.5,33.5,,137.0,2824.0,903.0,20.68,7.0,171.39,78184.0,1965.84,8.64,2590.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4163,12.69,14058.0,8.06,8.6,8.99,29.3,33.4,,139.0,2870.0,903.0,20.72,7.03,171.86,78500.0,1973.47,8.64,2590.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4164,12.91,12675.0,7.59,8.6,2.14,28.6,32.9,,138.0,2748.0,899.0,20.76,7.07,172.41,78819.0,1950.8,8.64,2591.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4165,12.45,11194.0,6.62,8.6,8.94,28.0,31.1,,136.0,2782.0,900.0,20.8,7.11,172.89,79171.0,1967.54,8.64,2591.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4166,14.78,16157.0,6.68,8.6,8.89,27.7,30.9,,138.0,2877.0,902.0,20.82,7.14,173.39,79393.0,1966.24,8.64,2592.0,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4167,17.04,14796.0,8.24,8.6,8.93,27.5,32.3,,138.0,2998.0,906.0,20.86,7.17,173.9,79670.0,1956.18,8.64,2592.5,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4168,13.15,11075.0,8.13,8.6,8.94,27.2,33.2,,137.0,2785.0,901.0,20.9,7.22,174.41,80033.0,1965.88,8.64,2593.0,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4169,15.92,12430.0,7.28,8.6,8.95,27.1,32.6,,138.0,2838.0,901.0,20.93,7.24,174.92,80233.0,1970.51,8.64,2593.5,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4170,15.46,14312.0,6.71,8.6,8.94,26.9,31.6,,135.0,2804.0,900.0,20.97,7.28,175.43,80580.0,1925.57,8.64,2594.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4171,12.49,10400.0,7.63,8.6,8.96,26.8,30.9,,134.0,2787.0,901.0,21.01,7.32,175.91,80887.0,1895.26,8.64,2594.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4172,14.12,14532.0,7.15,8.6,8.96,26.8,30.8,,135.0,2843.0,903.0,21.04,7.36,176.4,81167.0,1816.98,8.64,2595.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4173,13.55,14630.0,7.87,8.6,8.97,26.7,30.8,,136.0,2827.0,902.0,21.08,7.39,176.87,81470.0,1833.53,8.64,2595.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4174,12.11,13063.0,7.54,8.6,8.97,26.7,30.9,,136.0,2873.0,904.0,21.12,7.44,177.4,81827.0,1888.87,8.64,2596.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4175,11.63,12467.0,7.98,8.6,8.99,26.7,31.4,,135.0,2825.0,902.0,21.17,7.49,177.93,82219.0,1933.19,8.64,2596.5,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4176,10.22,12935.0,7.19,8.6,9.0,26.7,32.6,,133.0,2853.0,903.0,21.22,7.54,178.36,82625.0,1992.74,8.64,2597.0,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4177,9.9,12452.0,7.66,8.6,9.01,26.8,33.5,,133.0,2863.0,903.0,21.27,7.59,178.92,83013.0,2025.18,8.64,2597.5,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4178,10.41,12133.0,7.27,8.6,9.0,26.8,34.0,,135.0,2866.0,904.0,21.32,7.63,179.37,83391.0,2028.25,8.64,2598.0,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4179,13.0,14148.0,7.19,8.6,9.0,26.8,34.1,,132.0,2849.0,903.0,21.35,7.67,179.92,83663.0,2009.7,8.64,2598.5,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4180,15.48,14609.0,7.07,8.6,9.02,26.8,34.3,,131.0,2888.0,903.0,21.38,7.7,180.42,83928.0,2023.88,8.64,2599.0,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4181,15.5,12131.0,7.62,8.6,9.02,26.7,34.6,,134.0,2861.0,904.0,21.41,7.73,180.85,84173.0,2024.21,8.64,2599.5,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4182,15.12,11855.0,7.56,8.6,9.02,26.7,34.9,,131.0,2890.0,904.0,21.45,7.76,181.4,84436.0,2024.45,8.64,2600.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4183,14.66,9848.0,7.1,8.6,9.02,26.6,35.1,,131.0,2825.0,903.0,21.48,7.8,181.89,84710.0,2027.78,8.64,2600.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4184,13.9,13699.0,6.59,8.6,9.03,26.5,34.9,,134.0,2824.0,903.0,21.52,7.84,182.4,85019.0,2018.45,8.64,2601.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4185,14.41,11014.0,7.36,8.6,9.04,26.5,34.5,,134.0,2840.0,903.0,21.55,7.87,182.92,85293.0,2032.67,8.64,2601.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4186,15.49,11990.0,7.45,8.6,9.05,26.4,34.3,,135.0,2827.0,903.0,21.58,7.9,183.37,85547.0,2037.16,8.64,2602.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4187,15.62,13228.0,6.63,8.6,9.04,26.4,34.1,,136.0,2869.0,903.0,21.62,7.93,183.89,85806.0,2038.7,8.64,2602.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4188,15.25,13736.0,7.06,8.6,9.03,26.3,33.7,,136.0,2851.0,904.0,21.65,7.97,184.37,86070.0,2020.74,8.64,2603.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4189,14.11,13228.0,6.95,8.6,9.03,26.3,33.1,,136.0,2862.0,903.0,21.69,8.0,184.9,86378.0,2027.03,8.64,2603.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4190,10.44,6683.0,8.24,8.6,8.98,26.2,34.2,,134.0,2764.0,889.0,22.02,8.07,185.4,86933.0,2070.24,8.64,2604.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4191,12.64,9840.0,9.67,8.6,9.0,26.2,33.4,,134.0,2908.0,891.0,22.05,8.1,185.91,87160.0,2043.8,8.64,2604.5,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4192,13.91,7166.0,8.89,8.6,9.03,26.2,32.7,,145.0,2736.0,886.0,22.1,8.15,186.42,87587.0,1922.45,8.64,2605.0,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4193,12.52,9416.0,9.42,8.6,9.0,26.2,32.5,,145.0,2823.0,889.0,22.13,8.19,186.89,87892.0,1840.75,8.64,2605.5,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4194,13.55,9282.0,14.03,8.6,8.91,26.2,32.2,,144.0,2798.0,888.0,22.17,8.23,187.43,88234.0,1827.35,8.64,2606.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4195,15.56,11234.0,13.64,8.6,8.91,26.2,32.2,,146.0,2916.0,891.0,22.2,8.25,187.86,88483.0,1826.48,8.64,2606.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4196,16.27,10993.0,15.65,8.6,8.93,26.2,32.2,,145.0,2888.0,890.0,22.24,8.29,188.39,88807.0,1776.22,8.64,2607.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4197,14.33,10956.0,16.79,8.6,8.95,26.2,32.4,,145.0,2894.0,889.0,22.27,8.32,188.93,89089.0,1747.81,8.64,2607.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4198,15.86,10913.0,15.54,8.6,8.97,26.2,32.4,,145.0,2894.0,890.0,22.3,8.35,189.36,89353.0,1764.64,8.64,2608.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4199,16.38,11835.0,16.24,8.6,8.98,26.3,32.6,,145.0,2945.0,892.0,22.33,8.38,189.93,89604.0,1789.28,8.64,2608.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4200,15.12,10345.0,15.71,8.6,8.99,26.2,33.0,,145.0,2873.0,890.0,22.37,8.42,190.39,89927.0,1832.35,8.64,2609.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4201,13.92,10578.0,15.98,8.6,9.0,25.9,33.5,,144.0,2894.0,890.0,22.4,8.46,190.89,90232.0,1865.27,8.64,2609.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4202,14.5,11741.0,17.23,8.6,9.01,28.0,34.0,,145.0,2879.0,890.0,22.44,8.49,191.37,90561.0,1888.2,8.64,2610.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4203,15.34,11967.0,15.7,8.6,9.02,28.4,34.3,,145.0,2930.0,892.0,22.47,8.52,191.91,90785.0,1908.68,8.64,2610.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4204,16.22,12430.0,16.81,8.6,9.03,28.5,34.4,,145.0,2931.0,891.0,22.5,8.55,192.42,91072.0,1944.17,8.64,2611.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4205,17.37,12725.0,16.43,8.6,9.02,28.6,34.7,,145.0,2945.0,891.0,22.53,8.58,192.89,91302.0,1968.04,8.64,2611.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4206,19.11,12991.0,15.36,8.6,9.05,28.8,34.4,,145.0,2939.0,891.0,22.55,8.6,193.38,91521.0,1965.75,8.64,2612.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4207,17.41,10784.0,17.41,8.6,9.01,29.6,34.8,,145.0,2856.0,888.0,22.59,8.64,193.85,91842.0,1963.27,8.64,2612.5,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4208,16.05,11550.0,16.27,8.6,8.92,30.1,34.6,,145.0,2909.0,891.0,22.61,8.67,194.35,92057.0,1963.85,8.64,2613.0,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4209,15.9,10492.0,16.84,8.6,9.03,29.4,34.7,,145.0,2888.0,890.0,22.65,8.7,194.9,92354.0,1948.19,8.64,2613.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4210,16.99,12092.0,16.47,8.6,9.03,29.1,34.8,,145.0,2969.0,892.0,22.68,8.73,195.4,92613.0,1904.81,8.64,2614.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4211,17.65,11437.0,16.63,8.6,9.05,29.3,34.2,,145.0,2964.0,892.0,22.7,8.75,195.88,92833.0,1879.53,8.64,2614.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4212,15.86,8088.0,15.78,8.6,9.0,29.0,33.0,,146.0,2762.0,886.0,22.74,8.79,196.36,93176.0,1817.47,8.64,2615.0,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4213,16.9,9221.0,14.36,8.6,8.99,28.5,32.3,,144.0,2757.0,885.0,22.77,8.82,196.9,93432.0,1764.53,8.64,2615.5,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4214,17.67,12784.0,16.99,8.6,8.94,28.2,31.9,,145.0,2958.0,891.0,22.79,8.84,197.38,93588.0,1758.26,8.64,2616.0,Poseidon North-1,Calcilutite,Carbonate,-13.573562,122.340154
4215,17.79,10270.0,17.11,8.6,8.89,28.0,31.4,,146.0,2889.0,890.0,22.82,8.87,197.92,93856.0,1784.04,8.64,2616.5,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4216,14.92,9229.0,17.37,8.6,8.91,27.8,31.2,,145.0,2799.0,887.0,22.86,8.91,198.37,94185.0,1818.19,8.64,2617.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4217,12.77,10214.0,16.99,8.6,8.92,27.7,31.5,,146.0,2832.0,887.0,22.9,8.95,198.86,94530.0,1864.55,8.64,2617.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4218,15.77,11978.0,16.66,8.6,8.93,27.6,31.9,,145.0,2922.0,890.0,22.93,8.98,199.42,94798.0,1896.51,8.64,2618.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4219,20.41,14325.0,16.99,8.6,8.96,27.6,32.4,,145.0,2971.0,891.0,22.95,9.0,199.91,95003.0,1920.81,8.64,2618.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4220,24.03,12668.0,16.5,8.6,8.96,27.5,33.1,,145.0,2941.0,892.0,22.97,9.03,200.37,95191.0,1946.97,8.64,2619.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4221,23.16,13238.0,17.12,8.6,8.98,27.4,33.6,,145.0,2979.0,892.0,23.0,9.05,200.88,95384.0,1956.49,8.64,2619.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4222,19.86,12252.0,17.17,8.6,8.99,27.1,34.2,,145.0,2920.0,891.0,23.02,9.07,201.37,95596.0,1977.63,8.64,2620.0,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4223,18.53,10687.0,16.35,8.6,9.0,27.4,34.7,,145.0,2859.0,889.0,23.05,9.11,201.92,95883.0,1990.05,8.64,2620.5,Poseidon North-1,Calcarenite,Carbonate,-13.573562,122.340154
4224,18.4,11551.0,16.74,8.6,9.01,27.4,34.9,,145.0,2919.0,891.0,23.08,9.13,202.4,96088.0,1990.38,8.64,2621.0,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4225,21.8,12249.0,16.69,8.6,9.01,27.3,35.3,,144.0,2904.0,888.0,23.1,9.15,202.93,96248.0,1999.92,8.64,2621.5,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
4226,26.11,11531.0,16.7,8.6,9.03,27.3,34.9,,145.0,2947.0,891.0,23.12,9.17,203.35,96452.0,1983.67,8.64,2622.0,Poseidon North-1,Chert,Chemical,-13.573562,122.340154
